8800.000000	2682.200000	0.939500	270.720000	-2.430000	0.720300	72988.000000	1524.400000	0.766700	0.939200	0.001822	329.800000	1082.000000	641.200000
9000.000000	2743.200000	0.938100	270.320000	-2.830000	0.714800	72428.000000	1512.700000	0.762000	0.933400	0.001811	329.600000	1081.000000	640.700000
9200.000000	2804.200000	0.936700	269.920000	-3.230000	0.709300	71872.000000	1501.100000	0.757200	0.927600	0.001800	329.400000	1081.000000	640.200000
9400.000000	2865.100000	0.935400	269.530000	-3.620000	0.703900	71319.000000	1489.500000	0.752500	0.921800	0.001789	329.100000	1080.000000	639.700000
9600.000000	2926.100000	0.934000	269.130000	-4.020000	0.698400	70770.000000	1478.100000	0.747800	0.916100	0.001777	328.900000	1079.000000	639.300000
9800.000000	2987.000000	0.932600	268.730000	-4.420000	0.693100	70224.000000	1466.700000	0.743100	0.910300	0.001766	328.600000	1078.000000	638.800000
10000.000000	3048.000000	0.931200	268.340000	-4.810000	0.687700	69682.000000	1455.300000	0.738500	0.904600	0.001755	328.400000	1077.000000	638.300000
10200.000000	3109.000000	0.929900	267.940000	-5.210000	0.682400	69143.000000	1444.100000	0.733800	0.899000	0.001744	328.100000	1077.000000	637.900000
10400.000000	3169.900000	0.928500	267.550000	-5.600000	0.677100	68607.000000	1432.900000	0.729200	0.893300	0.001733	327.900000	1076.000000	637.400000
10600.000000	3230.900000	0.927100	267.150000	-6.000000	0.671800	68074.000000	1421.800000	0.724700	0.887700	0.001722	327.700000	1075.000000	636.900000
10800.000000	3291.800000	0.925700	266.750000	-6.400000	0.666600	67545.000000	1410.700000	0.720100	0.882100	0.001712	327.400000	1074.000000	636.400000
11000.000000	3352.800000	0.924400	266.360000	-6.790000	0.661400	67020.000000	1399.700000	0.715600	0.876600	0.001701	327.200000	1073.000000	636.000000
11200.000000	3413.800000	0.923000	265.960000	-7.190000	0.656300	66497.000000	1388.800000	0.711000	0.871000	0.001690	326.900000	1073.000000	635.500000
11400.000000	3474.700000	0.921600	265.560000	-7.590000	0.651200	65978.000000	1378.000000	0.706500	0.865500	0.001679	326.700000	1072.000000	635.000000
11600.000000	3535.700000	0.920200	265.170000	-7.980000	0.646100	65463.000000	1367.200000	0.702100	0.860000	0.001669	326.400000	1071.000000	634.600000
11800.000000	3596.600000	0.918900	264.770000	-8.380000	0.641000	64950.000000	1356.500000	0.697600	0.854600	0.001658	326.200000	1070.000000	634.100000
12000.000000	3657.600000	0.917500	264.380000	-8.770000	0.636000	64441.000000	1345.900000	0.693200	0.849100	0.001648	326.000000	1069.000000	633.600000
12200.000000	3718.600000	0.916100	263.980000	-9.170000	0.631000	63935.000000	1335.300000	0.688800	0.843700	0.001637	325.700000	1069.000000	633.100000
12400.000000	3779.500000	0.914700	263.580000	-9.570000	0.626000	63432.000000	1324.800000	0.684400	0.838400	0.001627	325.500000	1068.000000	632.700000
12600.000000	3840.500000	0.913400	263.190000	-9.960000	0.621100	62932.000000	1314.400000	0.680000	0.833000	0.001616	325.200000	1067.000000	632.200000
12800.000000	3901.400000	0.912000	262.790000	-10.360000	0.616200	62436.000000	1304.000000	0.675700	0.827700	0.001606	325.000000	1066.000000	631.700000
13000.000000	3962.400000	0.910600	262.390000	-10.760000	0.611300	61943.000000	1293.700000	0.671300	0.822400	0.001596	324.700000	1065.000000	631.200000
13200.000000	4023.400000	0.909200	262.000000	-11.150000	0.606500	61453.000000	1283.500000	0.667000	0.817100	0.001585	324.500000	1065.000000	630.700000
13400.000000	4084.300000	0.907900	261.600000	-11.550000	0.601700	60966.000000	1273.300000	0.662700	0.811900	0.001575	324.200000	1064.000000	630.300000
13600.000000	4145.300000	0.906500	261.210000	-11.940000	0.596900	60482.000000	1263.200000	0.658500	0.806600	0.001565	324.000000	1063.000000	629.800000
13800.000000	4206.200000	0.905100	260.810000	-12.340000	0.592200	60001.000000	1253.200000	0.654200	0.801400	0.001555	323.700000	1062.000000	629.300000
14000.000000	4267.200000	0.903700	260.410000	-12.740000	0.587500	59524.000000	1243.200000	0.650000	0.796300	0.001545	323.500000	1061.000000	628.800000
14200.000000	4328.200000	0.902400	260.020000	-13.130000	0.582800	59049.000000	1233.300000	0.645800	0.791100	0.001535	323.300000	1061.000000	628.400000
14400.000000	4389.100000	0.901000	259.620000	-13.530000	0.578100	58578.000000	1223.400000	0.641600	0.786000	0.001525	323.000000	1060.000000	627.900000
14600.000000	4450.100000	0.899600	259.220000	-13.930000	0.573500	58110.000000	1213.600000	0.637500	0.780900	0.001515	322.800000	1059.000000	627.400000
14800.000000	4511.000000	0.898200	258.830000	-14.320000	0.568900	57644.000000	1203.900000	0.633400	0.775900	0.001505	322.500000	1058.000000	626.900000
15000.000000	4572.000000	0.896900	258.430000	-14.720000	0.564300	57182.000000	1194.300000	0.629200	0.770800	0.001496	322.300000	1057.000000	626.400000
15200.000000	4633.000000	0.895500	258.040000	-15.110000	0.559800	56723.000000	1184.700000	0.625100	0.765800	0.001486	322.000000	1057.000000	626.000000
15400.000000	4693.900000	0.894100	257.640000	-15.510000	0.555300	56266.000000	1175.100000	0.621100	0.760800	0.001476	321.800000	1056.000000	625.500000
15600.000000	4754.900000	0.892700	257.240000	-15.910000	0.550800	55813.000000	1165.700000	0.617000	0.755800	0.001467	321.500000	1055.000000	625.000000
15800.000000	4815.800000	0.891400	256.850000	-16.300000	0.546400	55363.000000	1156.300000	0.613000	0.750900	0.001457	321.300000	1054.000000	624.500000
16000.000000	4876.800000	0.890000	256.450000	-16.700000	0.542000	54915.000000	1146.900000	0.609000	0.746000	0.001447	321.000000	1053.000000	624.000000
16200.000000	4937.800000	0.888600	256.050000	-17.100000	0.537600	54471.000000	1137.600000	0.605000	0.741100	0.001438	320.800000	1052.000000	623.600000
16400.000000	4998.700000	0.887200	255.660000	-17.490000	0.533200	54029.000000	1128.400000	0.601000	0.736200	0.001428	320.500000	1052.000000	623.100000
16600.000000	5059.700000	0.885900	255.260000	-17.890000	0.528900	53590.000000	1119.300000	0.597000	0.731400	0.001419	320.300000	1051.000000	622.600000
16800.000000	5120.600000	0.884500	254.870000	-18.280000	0.524600	53155.000000	1110.200000	0.593100	0.726600	0.001410	320.000000	1050.000000	622.100000
17000.000000	5181.600000	0.883100	254.470000	-18.680000	0.520300	52722.000000	1101.100000	0.589200	0.721800	0.001400	319.800000	1049.000000	621.600000
17200.000000	5242.600000	0.881700	254.070000	-19.080000	0.516100	52292.000000	1092.100000	0.585300	0.717000	0.001391	319.500000	1048.000000	621.100000
17400.000000	5303.500000	0.880400	253.680000	-19.470000	0.511900	51865.000000	1083.200000	0.581400	0.712200	0.001382	319.300000	1048.000000	620.700000
17600.000000	5364.500000	0.879000	253.280000	-19.870000	0.507700	51440.000000	1074.300000	0.577600	0.707500	0.001373	319.000000	1047.000000	620.200000
17800.000000	5425.400000	0.877600	252.880000	-20.270000	0.503500	51019.000000	1065.500000	0.573700	0.702800	0.001364	318.800000	1046.000000	619.700000
18000.000000	5486.400000	0.876200	252.490000	-20.660000	0.499400	50600.000000	1056.800000	0.569900	0.698100	0.001355	318.500000	1045.000000	619.200000
18200.000000	5547.400000	0.874900	252.090000	-21.060000	0.495300	50184.000000	1048.100000	0.566100	0.693500	0.001346	318.300000	1044.000000	618.700000
18400.000000	5608.300000	0.873500	251.700000	-21.450000	0.491200	49771.000000	1039.500000	0.562300	0.688900	0.001337	318.000000	1043.000000	618.200000
18600.000000	5669.300000	0.872100	251.300000	-21.850000	0.487100	49360.000000	1030.900000	0.558600	0.684300	0.001328	317.800000	1043.000000	617.700000
18800.000000	5730.200000	0.870700	250.900000	-22.250000	0.483100	48953.000000	1022.400000	0.554800	0.679700	0.001319	317.500000	1042.000000	617.200000
19000.000000	5791.200000	0.869400	250.510000	-22.640000	0.479100	48548.000000	1013.900000	0.551100	0.675100	0.001310	317.300000	1041.000000	616.800000
19200.000000	5852.200000	0.868000	250.110000	-23.040000	0.475200	48145.000000	1005.500000	0.547400	0.670600	0.001301	317.000000	1040.000000	616.300000
19400.000000	5913.100000	0.866600	249.710000	-23.440000	0.471200	47746.000000	997.200000	0.543700	0.666100	0.001292	316.800000	1039.000000	615.800000
19600.000000	5974.100000	0.865200	249.320000	-23.830000	0.467300	47349.000000	988.900000	0.540100	0.661600	0.001284	316.500000	1039.000000	615.300000
19800.000000	6035.000000	0.863900	248.920000	-24.230000	0.463400	46955.000000	980.700000	0.536400	0.657100	0.001275	316.300000	1038.000000	614.800000
20000.000000	6096.000000	0.862500	248.530000	-24.620000	0.459500	46563.000000	972.500000	0.532800	0.652700	0.001266	316.000000	1037.000000	614.300000
20200.000000	6157.000000	0.861100	248.130000	-25.020000	0.455700	46174.000000	964.400000	0.529200	0.648300	0.001258	315.800000	1036.000000	613.800000
